00:00|midnight|"The bathtub stood on a six-foot pedestal of rough-hewn blue water crystal and was of a baroque monstrosity not often seen outside the Maximegalon Museum of Diseased Imaginings. An intestinal jumble of plumbing had been picked out in gold leaf rather than decently buried at midnight in an unmarked grave; the taps and shower attachment would have made a gargoyle jump."|"The Restaurant at the End of the Universe"|"Douglas Adams"
"< 12:00"|"Shortly before noon"|"Shortly before noon they had their first indication that the world they had landed on was not an uninhabited one: a half-glimpsed face among the trees, watching them. It vanished at the moment they both saw it, but the image they were both left with was of a humanoid creature, curious to see them but not alarmed. Half an hour later they glimpsed another such face, and ten minutes after that another."|"The Restaurant at the End of the Universe"|"Douglas Adams"
