12:00|Noon|"Noon found the earthman in a private audience chamber of Tardos
Mors, Jeddak of Helium, grandfather of Dejah Thoris."|"John Carter and the Giant of Mars"|"Edgar Rice Burroughs"
00:00|midnight|"It was midnight when the speaker sounded, jerking Carter to
wakefulness. Kantos Kan was signalling again, excitedly."|"John Carter and the Giant of Mars"|"Edgar Rice Burroughs"
12:00|noon|"However, the malagors proved speedy mounts. By noon the next day
the trio had reached the City of Thark, inhabited by a hundred
thousand green warriors over whom Tars Tarkas ruled."|"John Carter and the Giant of Mars"|"Edgar Rice Burroughs"
