19:00|"1900 hours"|"She turned the recording off before she got teary. She was washing her face when the console buzzed a new-message alert. Even though it didn’t seem possible Nami could have gotten the message and replied already, her heart gave a little leap. She rushed over and opened the message. It was a simple text message reminding her of the VIP “meet and greet” in the officers’ mess at 1900 hours. The clock said it was currently 1300."|"Abaddon's Gate"|"James S. A. Corey"
02:00|"2 a.m."|"“Cheating?” Tilly said with a laugh. “I wish. That would at least be interesting. When he locks himself away in his office at 2 a.m., you know what I catch him looking at? Business reports, stock values, spreadsheets. Robert is the least sexual creature I’ve ever met. At least until they invent a way to fuck money.”"|"Abaddon's Gate"|"James S. A. Corey"
10:00|"10 a.m."|"“Sunday, at 10 a.m., in conference room 41,” she said, making a mental note to ask someone if she could use conference room 41 on Sunday mornings."|"Abaddon's Gate"|"James S. A. Corey"
09:55|"9:55 a.m."|"Her UNN congregation showed up in a single group at exactly 9:55 a.m. Instead of walking in and taking seats, they floated in as a loose clump and then just hovered in a disconcerting cloud in front of her podium. They wore spotless dress uniforms so crisply pressed they looked sharp enough to cut skin. They didn’t speak, they just stared at her expectantly. And they were all so young. The oldest couldn’t have been more than twenty-five."|"Abaddon's Gate"|"James S. A. Corey"
"ap 01:59"|"One of two"|"“One of two things will happen,” Tilly said, taking out a cigarette and putting it in her mouth but leaving it unlit. “We’ll get out of here, back into the solar system where I’m rich and a thousand bucks doesn’t matter, or we won’t get out and nothing will matter.”"|"Abaddon's Gate"|"James S. A. Corey"
19:00|"1900 hours"|"“The target for the shutdown is 1900 hours local, about two and a half hours from now. We need them to keep it down for two hours. That’s our window. We need the Behemoth down during that two hours.”"|"Abaddon's Gate"|"James S. A. Corey"
"ap 07:50"|Seven-fifty|"“Eight hundred meters,” Juarez said, his voice no different than if he’d been giving a stranger the time. “Seven-fifty.” He fired again."|"Abaddon's Gate"|"James S. A. Corey"
