12:00|noon|"The Giant's voice murmured in his ear. ""I assumed that the ecotat would have days the same length as the Formic home world. If your previous entry was at Formic noon, you're now coming in at midnight."""|"Shadows in Flight"|"Orson Scott Card"
00:00|midnight|"The Giant's voice murmured in his ear. ""I assumed that the ecotat would have days the same length as the Formic home world. If your previous entry was at Formic noon, you're now coming in at midnight."""|"Shadows in Flight"|"Orson Scott Card"
