00:00|midnight|"He crammed himself into the vehicle and, navigating from the backseat, pulled into the flow of cars, which even at close to midnight were packed together tighter than train carriages."|"The Atlantis Complex"|"Eoin Colfer"
"ap 05:10"|"Five ten"|"“That’s what you want me to think. That ship is nothing more than a cog in your conspiracy. . . .” Artemis paused. If the ship was a cog in the conspiracy, and the conspiracy was real, then the ship must be real. “Five!” he blurted suddenly, having forgotten all about it for a minute. “Five ten fifteen.”"|"The Atlantis Complex"|"Eoin Colfer"
