"ap 06:17"|"six hours and seventeen minutes"|"Ali stretched, glanced at the time, and said, ""Another six hours and seventeen minutes. Except we need to remember that any message we send up will doubtless be listened to. We simply tell the captain that we've discovered others here, and wait for his instructions."""|"A Mind for Trade"|"Andre Norton"
19:20|19:20|"""We're in that now."" Jellico said, ""We're close enough on the last two. Let's risk it."" He nodded and began setting up a course. ""We'll make our break at 19:20; that'll give us maximum cover from the EM."""|"A Mind for Trade"|"Andre Norton"
19:20|19:20|"
At 19:20, they were all strapped into their couches.
"|"A Mind for Trade"|"Andre Norton"
00:30|00:30|"Rip nodded. ""You and Johan-tonight, 00:30 local time. There's a lot of atmospheric instability, and we could get squalls or worse, but it looks like a good time for it. Lossin and Siere will go with you. They have a rule that a medic needs to be on hand for the trips."""|"A Mind for Trade"|"Andre Norton"
12:00|noon|"Wishing he was in a temp-controlled space suit, he began the long, painful trip round to the other side of his rock. What he'd do at noon, when there was no shadow-"|"A Mind for Trade"|"Andre Norton"
