"ap 01:20"|"Twenty past one"|"""Yes, everyone says that,"" said Ridcully, kicking the floor morosely. ""The trouble is, because the blasted thing can see everywhere, it's practically impossible to get it to see anywhere. At least, anywhere worth seeing. And you'd be amazed at how many places there are in the universe. And times, too.""
""Twenty past one, for example,"" said the Patrician.
""Among others, indeed. Would you care to have a look, my lord?"""|"The Last Hero"|"Terry Pratchett"
"ap ~ 07:00"|"About seven"|"About seven committees, he considered, should be about right. And when, ten minutes later, the first sub-committee had miraculously budded off, he took aside a few chosen people into a small room, set up the Miscellaneous Committee, and locked the door."|"The Last Hero"|"Terry Pratchett"
