12:00|noonday|"And flowers and trees and beasts and men recieve
Comfort in morning, joy in the noonday.
""And we are put on earth a little space,"|"Songs of Innocence and of Experience"|"William Blake"
00:00|midnight|"Runs in blood down Palace walls.
But most thro’ midnight streets I hear
How the youthful Harlot’s curse"|"Songs of Innocence and of Experience"|"William Blake"
