"ap 01:00"|"one o’clock"|"Grinstead stood up and looked at his watch. It was getting on for one o’clock."|"The Collectors"|"Philip Pullman"
"> 00:00"|"after midnight"|"“No—can’t phone out from here after midnight—the porter’s off duty….Oh God—”"|"The Collectors"|"Philip Pullman"
