"ap 09:00"|"Nine o’clock"|"‘What time would suit you?’ said Mrs Oliver. ‘Nine o’clock? We will drink coffee together, perhaps, unless you prefer a Grenadine or a Sirop de Cassis. But no, you do not like that. I remember.’"|"Elephants Can Remember"|"Agatha Christie"
"ap ~ 07:30"|"About half past seven"|"‘Well, it’s rather difficult at present, where I’m working. I could come round this evening, if you like. About half past seven or eight. I’ve got a date later but . . .’"|"Elephants Can Remember"|"Agatha Christie"
"ap 08:00"|eight|"‘Well, it’s rather difficult at present, where I’m working. I could come round this evening, if you like. About half past seven or eight. I’ve got a date later but . . .’"|"Elephants Can Remember"|"Agatha Christie"
"ap ~ 08:45"|"about quarter to nine"|"George went away to carry out this order, and returned to say that Mrs Oliver would be there about quarter to nine."|"Elephants Can Remember"|"Agatha Christie"
"ap 11:30"|"half past eleven"|"‘Mrs Rosentelle?’ said Mrs Oliver, glancing down at a card. ‘I understand she said she could see me if I came here this morning. I don’t mean,’ she added, ‘having anything done to my hair, but I wanted to consult her about something and I believe a telephone call was made and she said if I came at half past eleven she could spare me a short time.’"|"Elephants Can Remember"|"Agatha Christie"
"ap 01:00"|one|"‘She did not use a wig all the time,’ said Zélie. ‘Only occasionally. If she travelled or if she’d been out and got very dishevelled and wanted to tidy herself in a hurry, or sometimes she’d use one that was suitable for evening wear.’"|"Elephants Can Remember"|"Agatha Christie"
"> 00:00"|"Just after midnight"|"Just after midnight, a snowstorm stops the Orient Express dead in its tracks in the middle of Yugoslavia. The luxurious train is surprisingly full for this time of year. But by morning there is one passenger less. A ‘respectable American gentleman’ lies dead in his compartment, stabbed a dozen times, his door locked from the inside... Hercule Poirot is also aboard, having arrived in the nick of time to claim a second-class compartment — and the most astounding case of his illustrious career."|"Elephants Can Remember"|"Agatha Christie"
