"ap 04:00"|four|"Duchess went home and brushed her beautiful black coat; and then she picked a bunch of
            flowers in her garden as a present for Ribby; and passed the time until the clock struck four."|"The Tale of the Pie and the Patty-Pan"|"Beatrix Potter"
"ap 04:00"|"four o’clock"|"Very punctually at four o’clock, Duchess started to go to the party. She ran so fast
            through the village that she was too early, and she had to wait a little while in the lane that leads down
            to Ribby’s house."|"The Tale of the Pie and the Patty-Pan"|"Beatrix Potter"
"ap 04:15"|"quarter past four"|"Duchess read the letter and wrote an answer: “I will come with much pleasure at a
            quarter past four. But it is very strange. I was just going to invite you
            to come here, to supper, my dear Ribby, to eat something most
               delicious."|"The Tale of the Pie and the Patty-Pan"|"Beatrix Potter"
