12:00|noon|"""By noon they were shoulder high. I looked into a couple—all just the same, broken at the top and empty. I examined a brick or two as well; they were silica, and old as creation itself!"""|"A Martian Odyssey"|"Stanley G. Weinbaum"
00:00|midnight|"""Lord! I don't know how many hours or days we wandered around there! I slept twice from sheer exhaustion; Tweel never seemed to need sleep. We tried following only the upward corridors, but they'd run uphill a ways and then curve downwards. The temperature in that damned ant hill was constant; you couldn't tell night from day and after my first sleep I didn't know whether I'd slept one hour or thirteen, so I couldn't tell from my watch whether it was midnight or noon."|"A Martian Odyssey"|"Stanley G. Weinbaum"
12:00|noon|"""Lord! I don't know how many hours or days we wandered around there! I slept twice from sheer exhaustion; Tweel never seemed to need sleep. We tried following only the upward corridors, but they'd run uphill a ways and then curve downwards. The temperature in that damned ant hill was constant; you couldn't tell night from day and after my first sleep I didn't know whether I'd slept one hour or thirteen, so I couldn't tell from my watch whether it was midnight or noon."|"A Martian Odyssey"|"Stanley G. Weinbaum"
