"ap 09:03"|0903|"Dors walked to his bed, reached out, and touched a small dark spot on the wall. Red numbers appeared on the ceiling just over his pillow. They read: 0903."|"Prelude to Foundation"|"Isaac Asimov"
"ap 09:00"|nine|"She smiled without superiority. “I’m sorry,” she said. “But I rather assumed Chetter Hummin would have told you I’d be coming for you at nine. The trouble with him is he’s so used to knowing, he sometimes forgets that others occasionally don’t know. —And I shouldn’t have used radio-holographic identification. I imagine you don’t have it on Helicon and I’m afraid I must have alarmed you.”"|"Prelude to Foundation"|"Isaac Asimov"
03:00|"three in the morning"|"They entered an Expressway car and found a seat as far as possible from the few who had already boarded. (Seldon wondered why anyone should be on the Expressways at three in the morning—and then thought that it was lucky some were or he and Dors would be entirely too conspicuous.)"|"Prelude to Foundation"|"Isaac Asimov"
"ap 01:00"|one|"Dors leafed through the booklet with great attention and then said grudgingly, “Well, it gives the Sacratorium important mention. I suppose that’s only natural. I presume everyone in Mycogen would want to get there at one time or another.” Then, after additional concentration, she said, “I’ll tell you what. There’s no way of taking a conveyance from here to there.”"|"Prelude to Foundation"|"Isaac Asimov"
"ap 10:00"|ten|"“In the first place,” said Seldon, “it wasn’t in this house. In the second, it wasn’t a hundred men, it was ten. In the third, no one was killed. There was some altercation back and forth, after which they left and made way for us.”"|"Prelude to Foundation"|"Isaac Asimov"
"ap 01:00"|one|"“It seemed to him that there should be a still more general rule than any of the Three Laws. He called it the Zeroth Law, since zero comes before one. It is:"|"Prelude to Foundation"|"Isaac Asimov"
